Target_Type	Trial_Type	Display_Size	Target	Response	Key_press	RT	Uncertainty	Time	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur
disjunction	negative	1	Null	hit	F	17885	2	39875	1	17924	1	0	next
disjunction	negative	15	Null	hit	F	13505	2	83134	1	13668	1	0	next
disjunction	positive	30	T_blue	hit	J	9065	2	122136	1	9167	1	0	next
disjunction	negative	1	Null	hit	F	10403	2	156638	1	10501	1	0	next
disjunction	positive	1	T_blue	hit	J	8008	2	192474	1	8167	1	0	next
disjunction	positive	1	S_brown	hit	J	10346	2	225976	1	10501	1	0	next
disjunction	positive	1	S_green	hit	J	6512	2	261812	1	6667	1	0	next
disjunction	negative	15	Null	hit	F	10189	2	293814	1	10334	1	0	next
disjunction	positive	30	T_blue	hit	J	6048	2	329483	1	6167	1	0	next
disjunction	negative	30	Null	hit	F	7502	2	360985	1	7667	1	0	next
disjunction	positive	5	S_brown	hit	J	13380	2	393987	1	13501	1	0	next
disjunction	positive	30	X_blue	hit	J	6064	2	432823	1	6167	1	0	next
disjunction	negative	1	Null	hit	F	7363	2	464325	1	7501	1	0	next
disjunction	positive	1	S_brown	hit	J	7493	2	497160	1	7667	1	0	next
disjunction	positive	30	X_blue	hit	J	5687	2	530162	1	5834	1	0	next
disjunction	positive	1	T_blue	hit	J	5559	2	561331	1	5667	1	0	next
disjunction	negative	30	Null	hit	F	23199	2	592333	1	23335	1	0	next
disjunction	positive	1	T_blue	hit	J	6369	2	641003	1	6500	1	0	next
disjunction	positive	1	T_blue	hit	J	5257	2	672838	1	5334	1	0	next
disjunction	positive	15	X_blue	hit	J	5311	2	703507	1	5500	1	0	next
disjunction	positive	1	X_blue	hit	J	4553	2	734342	1	4667	1	0	next
disjunction	negative	30	Null	hit	F	6551	2	764344	1	6667	1	0	next
disjunction	positive	5	X_blue	hit	J	4149	2	796346	1	4334	1	0	next
disjunction	negative	15	Null	hit	F	8403	2	826015	1	8501	1	0	next
disjunction	negative	15	Null	hit	F	5768	2	859850	1	5834	1	0	next
disjunction	positive	1	S_green	hit	J	5639	2	891019	1	5834	1	0	next
disjunction	negative	30	Null	hit	F	7593	2	922187	1	7667	1	0	next
disjunction	negative	5	Null	hit	F	9310	2	955190	1	9501	1	0	next
disjunction	negative	1	Null	incorrect	J	7120	2	990025	1	7167	1	0	next
disjunction	negative	30	Null	hit	F	6454	2	1022527	1	6500	1	0	next
disjunction	negative	5	Null	hit	F	6299	2	1054363	1	6334	1	0	next
disjunction	negative	15	Null	hit	F	6792	2	1086031	1	6834	1	0	next
disjunction	positive	30	S_green	incorrect	F	5825	2	1118200	1	6000	1	0	next
disjunction	negative	15	Null	hit	F	9530	2	1149535	1	9667	1	0	next
disjunction	negative	1	Null	hit	F	10049	2	1184538	1	10167	1	0	next
disjunction	positive	5	T_blue	hit	J	6227	2	1220040	1	6334	1	0	next
disjunction	negative	1	Null	hit	F	5612	2	1251709	1	5667	1	0	next
disjunction	negative	5	Null	hit	F	7239	2	1282711	1	7334	1	0	next
disjunction	positive	15	X_blue	hit	J	4650	2	1315379	1	4834	1	0	next
disjunction	negative	1	Null	hit	F	10646	2	1345548	1	10834	1	0	next
disjunction	positive	5	X_blue	hit	J	5514	2	1381717	1	5667	1	0	next
disjunction	negative	15	Null	hit	F	7154	2	1412719	1	7334	1	0	next
disjunction	negative	15	Null	hit	F	6166	2	1445388	1	6334	1	0	next
disjunction	positive	1	T_blue	hit	J	4265	2	1477056	1	4334	1	0	next
disjunction	negative	30	Null	hit	F	8668	2	1506725	1	8834	1	0	next
disjunction	positive	30	X_blue	hit	J	6181	2	1540894	1	6334	1	0	next
disjunction	negative	5	Null	hit	F	6033	2	1572563	1	6167	1	0	next
disjunction	positive	15	S_brown	incorrect	F	10216	2	1604065	1	10334	1	0	next
disjunction	positive	1	X_blue	hit	J	5428	2	1639734	1	5500	1	0	next
disjunction	negative	30	Null	hit	F	8189	2	1670569	1	8334	1	0	next
disjunction	negative	1	Null	hit	F	9244	2	1704238	1	9334	1	0	next
disjunction	positive	5	X_blue	hit	J	5775	2	1738907	1	5834	1	0	next
disjunction	positive	15	S_green	hit	J	8208	2	1770075	1	8334	1	0	next
disjunction	negative	30	Null	hit	F	9261	2	1803744	1	9334	1	0	next
disjunction	positive	1	S_green	hit	J	4831	2	1838413	1	5000	1	0	next
disjunction	positive	1	X_blue	hit	J	6336	2	1868748	1	6500	1	0	next
disjunction	negative	30	Null	hit	F	8901	2	1900584	1	9001	1	0	next
disjunction	negative	30	Null	hit	F	8649	2	1934919	1	8834	1	0	next
disjunction	negative	1	Null	hit	F	9198	2	1969088	1	9334	1	0	next
disjunction	positive	1	X_blue	hit	J	4614	2	2003757	1	4667	1	0	next
disjunction	negative	30	Null	hit	F	6452	2	2033759	1	6500	1	0	next
disjunction	negative	1	Null	hit	F	6941	2	2065594	1	7000	1	0	next
disjunction	negative	5	Null	hit	F	9483	2	2097930	1	9667	1	0	next
disjunction	positive	30	S_brown	hit	J	7439	2	2132932	1	7501	1	0	next
disjunction	positive	15	S_brown	hit	J	6286	2	2165767	1	6334	1	0	next
disjunction	positive	30	T_blue	hit	J	5979	2	2197436	1	6167	1	0	next
disjunction	positive	15	X_blue	hit	J	4553	2	2228938	1	4667	1	0	next
disjunction	positive	5	T_blue	hit	J	4797	2	2258940	1	4834	1	0	next
disjunction	positive	30	S_brown	hit	J	10146	2	2289109	1	10334	1	0	next
disjunction	positive	5	S_green	hit	J	4718	2	2324777	1	4834	1	0	next
disjunction	positive	1	S_brown	hit	J	5112	2	2354946	1	5167	1	0	next
disjunction	positive	30	T_blue	hit	J	5008	2	2385448	1	5167	1	0	next
disjunction	negative	5	Null	hit	F	6508	2	2415950	1	6667	1	0	next
disjunction	positive	5	T_blue	hit	J	4906	2	2447952	1	5000	1	0	next
disjunction	positive	15	T_blue	hit	J	4174	2	2478287	1	4334	1	0	next
disjunction	positive	30	S_brown	hit	J	9383	2	2507956	1	9501	1	0	next
disjunction	negative	1	Null	hit	F	6709	2	2542791	1	6834	1	0	next
disjunction	negative	30	Null	hit	F	15826	2	2574960	1	16001	1	0	next
disjunction	negative	5	Null	hit	F	6329	2	2616296	1	6500	1	0	next
disjunction	positive	1	T_blue	hit	J	6492	2	2648132	1	6667	1	0	next
disjunction	positive	15	S_brown	hit	J	5530	2	2680134	1	5667	1	0	next
disjunction	negative	1	Null	hit	F	6849	2	2711136	1	7000	1	0	next
disjunction	negative	15	Null	hit	F	11314	2	2743471	1	11501	1	0	next
disjunction	negative	15	Null	hit	F	7919	2	2780307	1	8001	1	0	next
disjunction	negative	1	Null	hit	F	7069	2	2813642	1	7167	1	0	next
disjunction	negative	1	Null	hit	F	5127	2	2846144	1	5167	1	0	next
disjunction	positive	30	S_brown	hit	J	7265	2	2876646	1	7334	1	0	next
disjunction	positive	15	S_green	hit	J	6277	2	2909315	1	6334	1	0	next
disjunction	negative	1	Null	hit	F	7247	2	2940984	1	7334	1	0	next
disjunction	positive	15	S_brown	hit	J	5622	2	2973652	1	5667	1	0	next
disjunction	negative	15	Null	hit	F	9659	2	3004654	1	9834	1	0	next
disjunction	positive	5	S_green	hit	J	5530	2	3039823	1	5667	1	0	next
disjunction	positive	15	T_blue	hit	J	5891	2	3070825	1	6000	1	0	next
disjunction	positive	15	T_blue	hit	J	5114	2	3102161	1	5167	1	0	next
disjunction	positive	5	S_brown	hit	J	5814	2	3132663	1	6000	1	0	next
disjunction	positive	30	S_green	incorrect	F	10642	2	3163998	1	10834	1	0	next
disjunction	positive	30	S_brown	hit	J	5350	2	3200167	1	5500	1	0	next
disjunction	positive	30	S_brown	hit	J	11637	2	3231002	1	11834	1	0	next
disjunction	positive	30	X_blue	hit	J	4551	2	3268171	1	4667	1	0	next
disjunction	positive	15	S_brown	hit	J	7988	2	3298173	1	8167	1	0	next
disjunction	negative	5	Null	hit	F	7765	2	3331675	1	7834	1	0	next
disjunction	negative	5	Null	hit	F	6118	2	3364844	1	6167	1	0	next
disjunction	positive	15	S_green	hit	J	5980	2	3396346	1	6167	1	0	next
disjunction	negative	15	Null	hit	F	7595	2	3427848	1	7667	1	0	next
disjunction	positive	15	X_blue	hit	J	5636	2	3460850	1	5834	1	0	next
disjunction	negative	15	Null	hit	F	7909	2	3492019	1	8001	1	0	next
disjunction	negative	15	Null	hit	F	7212	2	3525355	1	7334	1	0	next
disjunction	negative	15	Null	hit	F	8306	2	3558023	1	8501	1	0	next
disjunction	positive	15	S_green	hit	J	10948	2	3591859	1	11001	1	0	next
disjunction	negative	1	Null	hit	F	6778	2	3628194	1	6834	1	0	next
disjunction	negative	5	Null	hit	F	6607	2	3660363	1	6667	1	0	next
disjunction	positive	5	X_blue	hit	J	6765	2	3692365	1	6834	1	0	next
disjunction	negative	15	Null	hit	F	9637	2	3724534	1	9667	1	0	next
disjunction	positive	5	S_green	hit	J	4717	2	3759536	1	4834	1	0	next
disjunction	negative	5	Null	hit	F	6231	2	3789705	1	6334	1	0	next
disjunction	positive	5	S_green	hit	J	4643	2	3821374	1	4834	1	0	next
disjunction	negative	5	Null	hit	F	9674	2	3851542	1	9834	1	0	next
disjunction	negative	5	Null	incorrect	J	6506	2	3886711	1	6667	1	0	next
disjunction	negative	30	Null	hit	F	17867	2	3918713	1	18001	1	0	next
disjunction	positive	5	S_green	hit	J	6527	2	3962049	1	6667	1	0	next
disjunction	positive	5	S_green	hit	J	5250	2	3994051	1	5334	1	0	next
disjunction	negative	5	Null	hit	F	6258	2	4024720	1	6334	1	0	next
disjunction	negative	5	Null	hit	F	6594	2	4056389	1	6667	1	0	next
disjunction	positive	5	S_green	hit	J	6272	2	4088391	1	6334	1	0	next
disjunction	negative	5	Null	hit	F	9001	2	4120059	1	9167	1	0	next
disjunction	negative	30	Null	hit	F	9699	2	4154562	1	9834	1	0	next
disjunction	negative	30	Null	hit	F	12455	2	4189731	1	12501	1	0	next
disjunction	negative	30	Null	hit	F	12056	2	4227566	1	12167	1	0	next
conjunction	positive	1	T_green	incorrect	F	12785	2	4417245	1	12834	1	0	next
conjunction	positive	30	T_green	hit	J	16216	2	4455414	1	16334	1	0	next
conjunction	negative	1	Null	incorrect	J	5108	2	4497084	1	5167	1	0	next
conjunction	negative	1	Null	hit	F	7725	2	4527586	1	7834	1	0	next
conjunction	negative	1	Null	incorrect	J	8799	2	4560754	1	8834	1	0	next
conjunction	positive	5	T_green	hit	J	7112	2	4594923	1	7167	1	0	next
conjunction	positive	1	T_green	hit	J	6932	2	4627425	1	7000	1	0	next
conjunction	positive	30	T_green	hit	J	14755	2	4659761	1	14834	1	0	next
conjunction	negative	5	Null	hit	F	8347	2	4699930	1	8501	1	0	next
conjunction	negative	1	Null	hit	F	7630	2	4733765	1	7667	1	0	next
conjunction	positive	1	T_green	hit	J	7429	2	4766768	1	7500	1	0	next
conjunction	negative	5	Null	hit	F	6914	2	4799603	1	7000	1	0	next
conjunction	positive	5	T_green	hit	J	4820	2	4831938	1	5000	1	0	next
conjunction	negative	30	Null	hit	F	19131	2	4862274	1	19168	1	0	next
conjunction	negative	1	Null	hit	F	6470	2	4906777	1	6500	1	0	next
conjunction	negative	15	Null	hit	F	12876	2	4938612	1	13001	1	0	next
conjunction	negative	30	Null	hit	F	12459	2	4976948	1	12501	1	0	next
conjunction	positive	15	T_green	hit	J	9981	2	5014783	1	10167	1	0	next
conjunction	positive	5	T_green	hit	J	5359	2	5050286	1	5500	1	0	next
conjunction	negative	1	Null	hit	F	7005	2	5081121	1	7167	1	0	next
conjunction	positive	1	T_green	hit	J	5384	2	5113623	1	5500	1	0	next
conjunction	positive	15	T_green	hit	J	9113	2	5144458	1	9167	1	0	next
conjunction	positive	1	T_green	hit	J	4527	2	5178961	1	4667	1	0	next
conjunction	negative	30	Null	hit	F	9566	2	5208963	1	9667	1	0	next
conjunction	positive	15	T_green	hit	J	7048	2	5243965	1	7167	1	0	next
conjunction	positive	5	T_green	hit	J	8307	2	5276467	1	8501	1	0	next
conjunction	negative	5	Null	hit	F	6627	2	5310302	1	6667	1	0	next
conjunction	positive	1	T_green	hit	J	5829	2	5342304	1	6000	1	0	next
conjunction	positive	30	T_green	hit	J	15452	2	5373640	1	15501	1	0	next
conjunction	positive	5	T_green	hit	J	6938	2	5414476	1	7000	1	0	next
conjunction	positive	1	T_green	hit	J	4523	2	5446811	1	4667	1	0	next
conjunction	negative	1	Null	incorrect	J	4606	2	5476813	1	4667	1	0	next
conjunction	positive	30	T_green	hit	J	6281	2	5506815	1	6334	1	0	next
conjunction	negative	5	Null	hit	F	7414	2	5538484	1	7500	1	0	next
conjunction	positive	5	T_green	incorrect	F	9461	2	5571319	1	9501	1	0	next
conjunction	positive	1	T_green	hit	J	5344	2	5606155	1	5500	1	0	next
conjunction	negative	1	Null	hit	F	6188	2	5636990	1	6334	1	0	next
conjunction	positive	1	T_green	hit	J	5565	2	5668659	1	5667	1	0	next
conjunction	negative	5	Null	hit	F	8483	2	5699661	1	8667	1	0	next
conjunction	negative	5	Null	hit	F	7283	2	5733663	1	7334	1	0	next
conjunction	negative	1	Null	hit	F	9172	2	5766332	1	9334	1	0	next
conjunction	positive	15	T_green	hit	J	8422	2	5801001	1	8501	1	0	next
conjunction	positive	1	T_green	hit	J	5471	2	5834836	1	5667	1	0	next
conjunction	positive	1	T_green	hit	J	5026	2	5865838	1	5167	1	0	next
conjunction	positive	30	T_green	hit	J	7167	2	5896340	1	7334	1	0	next
conjunction	negative	15	Null	hit	F	11459	2	5929009	1	11501	1	0	next
conjunction	negative	30	Null	hit	F	16864	2	5965845	1	17001	1	0	next
conjunction	positive	15	T_green	hit	J	6210	2	6008181	1	6334	1	0	next
conjunction	negative	15	Null	hit	F	7985	2	6039849	1	8167	1	0	next
conjunction	negative	5	Null	hit	F	6479	2	6073351	1	6667	1	0	next
conjunction	positive	15	T_green	hit	J	8877	2	6105353	1	9001	1	0	next
conjunction	negative	30	Null	hit	F	16147	2	6139689	1	16334	1	0	next
conjunction	negative	15	Null	hit	F	7599	2	6181358	1	7667	1	0	next
conjunction	negative	5	Null	hit	F	6274	2	6214360	1	6334	1	0	next
conjunction	positive	1	T_green	hit	J	5966	2	6246029	1	6000	1	0	next
conjunction	positive	30	T_green	hit	J	9031	2	6277364	1	9167	1	0	next
conjunction	positive	1	T_green	hit	J	5890	2	6311867	1	6000	1	0	next
conjunction	negative	30	Null	hit	F	13756	2	6343202	1	13834	1	0	next
conjunction	positive	30	T_green	hit	J	8187	2	6382371	1	8334	1	0	next
conjunction	positive	30	T_green	hit	J	10199	2	6416040	1	10334	1	0	next
conjunction	negative	1	Null	hit	F	7974	2	6451709	1	8167	1	0	next
conjunction	negative	30	Null	hit	F	11750	2	6485211	1	11834	1	0	next
conjunction	negative	15	Null	hit	F	10582	2	6522380	1	10667	1	0	next
conjunction	positive	1	T_green	hit	J	6104	2	6558383	1	6167	1	0	next
conjunction	negative	30	Null	hit	F	10123	2	6589885	1	10167	1	0	next
conjunction	positive	30	T_green	hit	J	7577	2	6625387	1	7667	1	0	next
conjunction	negative	30	Null	hit	F	10739	2	6658389	1	10834	1	0	next
conjunction	positive	1	T_green	hit	J	6252	2	6694558	1	6334	1	0	next
conjunction	positive	5	T_green	hit	J	10740	2	6726227	1	10834	1	0	next
conjunction	positive	30	T_green	hit	J	7052	2	6762396	1	7167	1	0	next
conjunction	positive	5	T_green	hit	J	6711	2	6794898	1	6834	1	0	next
conjunction	negative	30	Null	hit	F	8943	2	6827066	1	9001	1	0	next
conjunction	positive	5	T_green	hit	J	5652	2	6861402	1	5834	1	0	next
conjunction	negative	5	Null	hit	F	6964	2	6892571	1	7167	1	0	next
conjunction	negative	1	Null	hit	F	6783	2	6925073	1	6834	1	0	next
conjunction	positive	30	T_green	incorrect	F	14612	2	6957241	1	14668	1	0	next
conjunction	positive	1	T_green	hit	J	4535	2	6997244	1	4667	1	0	next
conjunction	negative	1	Null	hit	F	4931	2	7027246	1	5000	1	0	next
conjunction	positive	15	T_green	hit	J	5316	2	7057581	1	5500	1	0	next
conjunction	negative	15	Null	hit	F	7122	2	7088417	1	7167	1	0	next
conjunction	positive	30	T_green	hit	J	8698	2	7120919	1	8834	1	0	next
conjunction	positive	5	T_green	hit	J	7170	2	7155088	1	7334	1	0	next
conjunction	positive	5	T_green	incorrect	F	7788	2	7187756	1	7834	1	0	next
conjunction	positive	30	T_green	hit	J	10774	2	7220925	1	10834	1	0	next
conjunction	negative	5	Null	hit	F	7086	2	7257094	1	7167	1	0	next
conjunction	positive	15	T_green	hit	J	5784	2	7289596	1	5834	1	0	next
conjunction	positive	5	T_green	incorrect	F	6459	2	7320765	1	6500	1	0	next
conjunction	positive	5	T_green	hit	J	5823	2	7352600	1	6000	1	0	next
conjunction	positive	30	T_green	hit	J	6169	2	7383936	1	6334	1	0	next
conjunction	positive	15	T_green	incorrect	F	10827	2	7415604	1	11001	1	0	next
conjunction	positive	5	T_green	hit	J	7288	2	7451940	1	7334	1	0	next
conjunction	negative	30	Null	hit	F	14140	2	7484609	1	14334	1	0	next
conjunction	positive	15	T_green	hit	J	8074	2	7524278	1	8167	1	0	next
conjunction	negative	30	Null	hit	F	15210	2	7557780	1	15334	1	0	next
conjunction	negative	30	Null	hit	F	23502	2	7598449	1	23668	1	0	next
conjunction	positive	5	T_green	hit	J	8421	2	7647452	1	8501	1	0	next
conjunction	negative	1	Null	hit	F	7547	2	7681288	1	7667	1	0	next
conjunction	negative	30	Null	hit	F	15982	2	7714290	1	16168	1	0	next
conjunction	negative	5	Null	hit	F	8079	2	7755793	1	8167	1	0	next
conjunction	negative	30	Null	hit	F	12660	2	7789295	1	12834	1	0	next
conjunction	positive	30	T_green	hit	J	8902	2	7827464	1	9001	1	0	next
conjunction	positive	5	T_green	hit	J	10396	2	7861800	1	10501	1	0	next
conjunction	positive	15	T_green	hit	J	11681	2	7897635	1	11834	1	0	next
conjunction	positive	30	T_green	hit	J	11474	2	7934804	1	11667	1	0	next
conjunction	negative	30	Null	hit	F	16073	2	7971807	1	16168	1	0	next
conjunction	positive	15	T_green	hit	J	8494	2	8013309	1	8667	1	0	next
conjunction	positive	15	T_green	hit	J	7129	2	8047311	1	7167	1	0	next
conjunction	positive	15	T_green	hit	J	7908	2	8079814	1	8001	1	0	next
conjunction	positive	15	T_green	hit	J	6418	2	8113149	1	6500	1	0	next
conjunction	negative	5	Null	hit	F	9144	2	8144984	1	9334	1	0	next
conjunction	negative	15	Null	hit	F	9832	2	8179653	1	10001	1	0	next
conjunction	negative	5	Null	hit	F	6655	2	8214989	1	6834	1	0	next
conjunction	positive	15	T_green	hit	J	6009	2	8247158	1	6167	1	0	next
conjunction	negative	15	Null	hit	F	7786	2	8278660	1	7834	1	0	next
conjunction	negative	5	Null	hit	F	7738	2	8311828	1	7834	1	0	next
conjunction	negative	1	Null	hit	F	15690	2	8344997	1	15834	1	0	next
conjunction	negative	15	Null	hit	F	8766	2	8386167	1	8834	1	0	next
conjunction	negative	15	Null	hit	F	8993	2	8420335	1	9167	1	0	next
conjunction	negative	5	Null	hit	F	6174	2	8454838	1	6334	1	0	next
conjunction	negative	15	Null	hit	F	6666	2	8486506	1	6834	1	0	next
conjunction	negative	5	Null	hit	F	7941	2	8518675	1	8001	1	0	next
conjunction	negative	15	Null	hit	F	7563	2	8552011	1	7667	1	0	next
conjunction	negative	15	Null	hit	F	11201	2	8585013	1	11334	1	0	next
conjunction	negative	1	Null	hit	F	11978	2	8621682	1	12167	1	0	next
conjunction	negative	15	Null	hit	F	9832	2	8659184	1	10001	1	0	next
conjunction	negative	15	Null	hit	F	7298	2	8694520	1	7334	1	0	next
conjunction	negative	1	Null	hit	F	7750	2	8727188	1	7834	1	0	next
conjunction	negative	15	Null	hit	F	8662	2	8760357	1	8834	1	0	next
conjunction	negative	5	Null	hit	F	9481	2	9043709	1	9667	1	0	next
